"site","transect","observer","Transect.area","common.name","species","year","group","Count","area","zone","N.segments"
"Destruction Island",3,"Kinsey Frick",40,NA,"PELNOB",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"PISBRE",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"PISGIG",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"PISOCH",2017,"Invert",5,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"PODSPP",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"PUGGRA",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"PUGPRO",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"PYCHEL",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"SCALLOP",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"SCYDEC",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"SOLSTI",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"STARREC",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"STRDRO",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"STRPUR",2017,"Invert",0,"S",5,2
<<<<<<< HEAD
=======
"Destruction Island",3,"Kinsey Frick",40,NA,"STYFOR",2017,"Invert",0,"S",5,2
>>>>>>> master
"Destruction Island",3,"Kinsey Frick",40,NA,"STYMON",2017,"Invert",11,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"TEGSPP",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"TRICAT",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"UNIDSP",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"URTCRA",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"URTLOF",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"URTPIS",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Kinsey Frick",40,NA,"URTSPP",2017,"Invert",0,"S",5,2
"Destruction Island",3,"Ole Shelton",60,NA,"ACAHUD",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"ACANAN",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"ACMMIT",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"ANTELE",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"ANTXAN",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"BALNUB",2017,"Invert",0,"S",10,3
<<<<<<< HEAD
=======
"Destruction Island",3,"Ole Shelton",60,NA,"CADLUT",2017,"Invert",0,"S",10,3
>>>>>>> master
"Destruction Island",3,"Ole Shelton",60,NA,"CANORE",2017,"Invert",1,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CANSPP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CERFOL",2017,"Invert",8,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CHITON",2017,"Invert",1,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CLAMSP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CRAARB",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CRAGIG",2017,"Invert",2,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CROPAP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CRYDEC",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CRYSIT",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CRYSTE",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"CUCMIN",2017,"Invert",8,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"DERIMB",2017,"Invert",9,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"DIASAN",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"DIOASP",2017,"Invert",4,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"DIRALB",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"DORODH",2017,"Invert",2,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"ENTDOF",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"EPIPRO",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"EUPQUI",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"EVATRO",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"FUSORE",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"HALKAM",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"HENLEV",2017,"Invert",16,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"HERCRA",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"JANFUS",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"LEPSPP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"LIMCOC",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"LIRDIR",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"LOPMAN",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"MEDAEQ",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"MESFRA",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"METGIG",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"METSPP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"MIMFOL",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"MYTCAL",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"NUCLAM",2017,"Invert",9,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"NUDIBR",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"ORTKOE",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PAGSPP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PARCAL",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PATMIN",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PELNOB",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PISBRE",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PISGIG",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PISOCH",2017,"Invert",6,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PODSPP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PUGGRA",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PUGPRO",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"PYCHEL",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"SCALLOP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"SCYDEC",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"SOLSTI",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"STARREC",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"STRDRO",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"STRPUR",2017,"Invert",0,"S",10,3
<<<<<<< HEAD
=======
"Destruction Island",3,"Ole Shelton",60,NA,"STYFOR",2017,"Invert",0,"S",10,3
>>>>>>> master
"Destruction Island",3,"Ole Shelton",60,NA,"STYMON",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"TEGSPP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"TRICAT",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"UNIDSP",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"URTCRA",2017,"Invert",2,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"URTLOF",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"URTPIS",2017,"Invert",0,"S",10,3
"Destruction Island",3,"Ole Shelton",60,NA,"URTSPP",2017,"Invert",0,"S",10,3
"Destruction Island",1,"Kinsey Frick",60,NA,"ACAHUD",2017,"Invert",4,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"ACANAN",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"ACMMIT",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"ANTELE",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"ANTXAN",2017,"Invert",1,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"BALNUB",2017,"Invert",0,"N",5,3
<<<<<<< HEAD
=======
"Destruction Island",1,"Kinsey Frick",60,NA,"CADLUT",2017,"Invert",0,"N",5,3
>>>>>>> master
"Destruction Island",1,"Kinsey Frick",60,NA,"CANORE",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CANSPP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CERFOL",2017,"Invert",18,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CHITON",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CLAMSP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CRAARB",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CRAGIG",2017,"Invert",2,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CROPAP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CRYDEC",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CRYSIT",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CRYSTE",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"CUCMIN",2017,"Invert",26,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"DERIMB",2017,"Invert",24,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"DIASAN",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"DIOASP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"DIRALB",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"DORODH",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"ENTDOF",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"EPIPRO",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"EUPQUI",2017,"Invert",3,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"EVATRO",2017,"Invert",2,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"FUSORE",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"HALKAM",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"HENLEV",2017,"Invert",13,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"HERCRA",2017,"Invert",1,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"JANFUS",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"LEPSPP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"LIMCOC",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"LIRDIR",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"LOPMAN",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"MEDAEQ",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"MESFRA",2017,"Invert",5,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"METGIG",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"METSPP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"MIMFOL",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"MYTCAL",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"NUCLAM",2017,"Invert",628.571428571429,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"NUDIBR",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"ORTKOE",2017,"Invert",2,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PAGSPP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PARCAL",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PATMIN",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PELNOB",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PISBRE",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PISGIG",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PISOCH",2017,"Invert",7,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PODSPP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PUGGRA",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PUGPRO",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"PYCHEL",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"SCALLOP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"SCYDEC",2017,"Invert",1,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"SOLSTI",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"STARREC",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"STRDRO",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"STRPUR",2017,"Invert",7,"N",5,3
<<<<<<< HEAD
=======
"Destruction Island",1,"Kinsey Frick",60,NA,"STYFOR",2017,"Invert",0,"N",5,3
>>>>>>> master
"Destruction Island",1,"Kinsey Frick",60,NA,"STYMON",2017,"Invert",16,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"TEGSPP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"TRICAT",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"UNIDSP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"URTCRA",2017,"Invert",1,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"URTLOF",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"URTPIS",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Kinsey Frick",60,NA,"URTSPP",2017,"Invert",0,"N",5,3
"Destruction Island",1,"Ole Shelton",60,NA,"ACAHUD",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"ACANAN",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"ACMMIT",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"ANTELE",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"ANTXAN",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"BALNUB",2017,"Invert",0,"N",10,3
<<<<<<< HEAD
=======
"Destruction Island",1,"Ole Shelton",60,NA,"CADLUT",2017,"Invert",0,"N",10,3
>>>>>>> master
"Destruction Island",1,"Ole Shelton",60,NA,"CANORE",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CANSPP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CERFOL",2017,"Invert",42,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CHITON",2017,"Invert",5,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CLAMSP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CRAARB",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CRAGIG",2017,"Invert",5,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CROPAP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CRYDEC",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CRYSIT",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CRYSTE",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"CUCMIN",2017,"Invert",7,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"DERIMB",2017,"Invert",4,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"DIASAN",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"DIOASP",2017,"Invert",1,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"DIRALB",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"DORODH",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"ENTDOF",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"EPIPRO",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"EUPQUI",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"EVATRO",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"FUSORE",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"HALKAM",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"HENLEV",2017,"Invert",3,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"HERCRA",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"JANFUS",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"LEPSPP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"LIMCOC",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"LIRDIR",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"LOPMAN",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"MEDAEQ",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"MESFRA",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"METGIG",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"METSPP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"MIMFOL",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"MYTCAL",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"NUCLAM",2017,"Invert",69,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"NUDIBR",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"ORTKOE",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PAGSPP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PARCAL",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PATMIN",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PELNOB",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PISBRE",2017,"Invert",1,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PISGIG",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PISOCH",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PODSPP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PUGGRA",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PUGPRO",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"PYCHEL",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"SCALLOP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"SCYDEC",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"SOLSTI",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"STARREC",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"STRDRO",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"STRPUR",2017,"Invert",0,"N",10,3
<<<<<<< HEAD
=======
"Destruction Island",1,"Ole Shelton",60,NA,"STYFOR",2017,"Invert",0,"N",10,3
>>>>>>> master
"Destruction Island",1,"Ole Shelton",60,NA,"STYMON",2017,"Invert",14,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"TEGSPP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"TRICAT",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"UNIDSP",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"URTCRA",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"URTLOF",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"URTPIS",2017,"Invert",0,"N",10,3
"Destruction Island",1,"Ole Shelton",60,NA,"URTSPP",2017,"Invert",1,"N",10,3
"Destruction Island",2,"Kinsey Frick",60,NA,"ACAHUD",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"ACANAN",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"ACMMIT",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"ANTELE",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"ANTXAN",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"BALNUB",2017,"Invert",0,"N",5,3
<<<<<<< HEAD
=======
"Destruction Island",2,"Kinsey Frick",60,NA,"CADLUT",2017,"Invert",0,"N",5,3
>>>>>>> master
"Destruction Island",2,"Kinsey Frick",60,NA,"CANORE",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CANSPP",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CERFOL",2017,"Invert",10,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CHITON",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CLAMSP",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CRAARB",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CRAGIG",2017,"Invert",1,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CROPAP",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CRYDEC",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CRYSIT",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CRYSTE",2017,"Invert",1,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"CUCMIN",2017,"Invert",31,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"DERIMB",2017,"Invert",15,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"DIASAN",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"DIOASP",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"DIRALB",2017,"Invert",2,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"DORODH",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"ENTDOF",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"EPIPRO",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"EUPQUI",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"EVATRO",2017,"Invert",2,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"FUSORE",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"HALKAM",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"HENLEV",2017,"Invert",19,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"HERCRA",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"JANFUS",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"LEPSPP",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"LIMCOC",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"LIRDIR",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"LOPMAN",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"MEDAEQ",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"MESFRA",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"METGIG",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"METSPP",2017,"Invert",0,"N",5,3
"Destruction Island",2,"Kinsey Frick",60,NA,"MIMFOL",2017,"Invert",0,"N",5,3
